auction_exhaustion_reason_codes,auction_exhaustion_started_at,baseline_delay_minutes,baseline_first_same_side_signal_price,baseline_first_same_side_signal_setup,baseline_first_same_side_signal_time,baseline_signal_id,completed_time,completion_reason,confirmation_displacement_atr,confirmation_price,confirmation_reason,confirmation_time,continuation_unlocked_time,episode_id,exhausted_side,expires_at,extreme_time,failure_candidate_time,final_pre_confirmation_extreme,gap_pct,initial_extreme,initial_room_qualified,initial_vwap_room_atr,initial_vwap_room_pct,initial_vwap_room_points,initiation_atr,initiation_close,initiation_reason_codes,initiation_time,initiation_vwap,large_gap,mae_atr,mae_pct,mae_points,maturity_qualified,maturity_reason_source,mfe_atr,mfe_pct,mfe_points,move_20_bars_pct,move_3_bars_pct,move_6_bars_pct,move_9_bars_pct,reversal_failed_time,reversal_side,sequence_number,stock_context_reason_codes,symbol
PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,2026-07-27 11:51:00,,,,,,2026-07-27 14:09:00,CONFIRMED_EXPIRED_UNFAILED,1.6331843758308673,1330.5,LOCAL_RESISTANCE_BREAK_AFTER_EXHAUSTION,2026-07-27 12:51:00,,EXPERIMENT_V2_1:CDSL:2:2026-07-27T12:06:00:DOWN,DOWN,2026-07-27 14:06:00,2026-07-27 12:42:00,,1327.5,0.45692883895130404,1331.5,True,3.3938846855623956,0.005106855912219371,6.7997786471200925,2.003538504430156,1332.9,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,2026-07-27 12:06:00,1338.29977864712,False,2.2460262131472657,0.0033821871476888386,4.5,True,AUCTION_STATE_MEMORY,1.2477923406373699,0.0018789928598271326,2.5,-0.000751597143930853,0.0,0.0005261180007516313,-0.0011273957158962795,,BUY,2,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,CDSL
PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 15:06:00,,,,,,,,,,,,,EXPERIMENT_V2_1:CDSL:3:2026-07-27T15:24:00:DOWN,DOWN,2026-07-27 17:24:00,2026-07-27 15:24:00,,1326.0,0.45692883895130404,1326.0,True,6.187511932807505,0.006729576623798441,8.923418603156733,1.4421658818697172,1328.0,PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 15:24:00,1334.9234186031567,False,,,,True,AUCTION_STATE_MEMORY,,,,,,,,,BUY,3,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,CDSL
CURRENT_LEG_MATURE|REJECTION_OR_FAILED_EXTREME,2026-07-27 10:15:00,,,,,,2026-07-27 12:18:00,CONFIRMED_EXPIRED_UNFAILED,0.9112032730781413,871.9,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 10:18:00,,EXPERIMENT_V2_1:CGPOWER:1:2026-07-27T10:15:00:DOWN,DOWN,2026-07-27 12:15:00,2026-07-27 10:15:00,,868.35,-0.5209513023782585,868.35,True,1.4568090144986694,0.0066582095126104714,5.781656230275303,3.96871255788113,870.15,CURRENT_LEG_MATURE|REJECTION_OR_FAILED_EXTREME,2026-07-27 10:15:00,874.1316562302753,False,0.7811097313772436,0.0035554536070650567,3.1000000000000227,True,AUCTION_STATE_MEMORY,2.003168504660992,0.009118018121344244,7.9500000000000455,-0.001376304622089611,-0.0006881523110448707,-0.0033260695033833897,0.0014909966739305748,,BUY,1,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,CGPOWER
PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 14:00:00,,,,,,,,1.768116521648233,876.5,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 14:03:00,,EXPERIMENT_V2_1:CGPOWER:30:2026-07-27T14:00:00:UP,UP,2026-07-27 16:00:00,2026-07-27 14:00:00,2026-07-27 14:18:00,879.0,-0.5209513023782585,879.0,True,3.646284083599359,0.005534704878307012,4.865005588031863,1.3342365752340029,878.15,PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 14:00:00,874.1349944119681,False,2.5107991057826373,0.0038220193953223307,3.3500000000000227,True,AUCTION_STATE_MEMORY,0.37474613519143585,0.0005704506560182544,0.5,-0.001026811180832832,-0.0022818026240730175,-0.002852253280091272,-0.0027952082144894986,,SELL,30,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,CGPOWER
PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:33:00,,,,,,2026-07-27 11:24:00,REVERSAL_FAILED_WITH_ACCEPTANCE,1.711377724826007,1774.7,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 09:51:00,2026-07-27 11:24:00,EXPERIMENT_V2_1:CHOLAFIN:2:2026-07-27T09:36:00:UP,UP,2026-07-27 11:36:00,2026-07-27 09:45:00,2026-07-27 11:21:00,1786.9,2.044728434504795,1769.4,True,1.3429201542959488,0.0051997900509441865,9.200508516140644,6.851121034045531,1768.8,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:36:00,1760.1994914838594,True,4.349653122739141,0.016791570406265822,29.799999999999955,True,AUCTION_STATE_MEMORY,1.1239036592312628,0.004338761480813684,7.7000000000000455,-0.00045078041359100386,0.0009015608271821358,0.00219755451625632,-0.00016904265509661042,2026-07-27 11:24:00,SELL,2,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,CHOLAFIN
PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 11:27:00,,,,,,2026-07-27 12:51:00,REVERSAL_FAILED_WITH_ACCEPTANCE,1.788706329033638,1789.0,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 11:54:00,2026-07-27 12:51:00,EXPERIMENT_V2_1:CHOLAFIN:3:2026-07-27T11:36:00:UP,UP,2026-07-27 13:36:00,2026-07-27 11:45:00,2026-07-27 12:21:00,1796.0,2.044728434504795,1791.5,True,4.2555489776724835,0.009584315329405754,17.17030091263041,4.034802795765607,1790.8,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 11:36:00,1774.3296990873696,True,3.8415756071812828,0.008664058133035215,15.5,True,AUCTION_STATE_MEMORY,2.2305922880407447,0.005030743432084964,9.0,-0.004807154835103359,0.0005030743432085472,0.001229737283398572,-0.003018446059251029,2026-07-27 12:51:00,SELL,3,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,CHOLAFIN
CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,2026-07-27 12:51:00,,,,,,2026-07-27 15:06:00,CONFIRMED_EXPIRED_UNFAILED,2.0661825171142865,1797.1,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 13:09:00,,EXPERIMENT_V2_1:CHOLAFIN:4:2026-07-27T13:03:00:UP,UP,2026-07-27 15:03:00,2026-07-27 13:06:00,,1804.5,2.044728434504795,1801.7,True,6.00940775708992,0.011357581374433634,20.462954362317078,3.405153251279182,1801.7,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,2026-07-27 13:03:00,1781.237045637683,True,0.8222831083882443,0.001558065772633789,2.800000000000182,True,AUCTION_STATE_MEMORY,5.021800411942139,0.009515330254298541,17.09999999999991,0.00428468087474254,0.0019475822157921097,0.0006120972678203267,0.004507261699404546,,SELL,4,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,CHOLAFIN
CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:45:00,,,,,,2026-07-27 11:48:00,CONFIRMED_EXPIRED_UNFAILED,1.6040437829458747,1523.2,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 10:03:00,,EXPERIMENT_V2_1:COFORGE:1:2026-07-27T09:45:00:UP,UP,2026-07-27 11:45:00,2026-07-27 09:54:00,2026-07-27 11:30:00,1531.7,0.9353970390309617,1527.5,True,3.2226286810314404,0.012203673130178241,18.641110706347263,5.7844426247646235,1523.4,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:45:00,1508.8588892936527,False,2.5931625522191726,0.009847689075630252,15.0,True,AUCTION_STATE_MEMORY,1.4175955285464887,0.005383403361344567,8.200000000000045,-0.000919117647058734,-0.0009847689075630252,0.00045955882352944163,-0.003282563025210084,,SELL,1,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,COFORGE
CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,2026-07-27 14:09:00,12.0,1528.1,REVERSAL,2026-07-27 14:54:00,7bb97d32-0d12-5360-ada3-3f6fc09a375e,,,2.475596902594294,1532.6,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 14:42:00,,EXPERIMENT_V2_1:COFORGE:2:2026-07-27T14:24:00:UP,UP,2026-07-27 16:24:00,2026-07-27 14:24:00,,1538.2,0.9353970390309617,1538.2,True,7.741551575421326,0.012096003635430931,18.60607279201986,2.403403582699408,1536.2,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,2026-07-27 14:24:00,1519.5939272079802,False,0.7489378866526001,0.0011744747487930198,1.800000000000182,True,AUCTION_STATE_MEMORY,3.5366511314146982,0.005546130758188699,8.5,,0.001957457914654835,0.003523424246378614,0.004045413023619874,,SELL,2,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,COFORGE
PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 11:18:00,,,,,,2026-07-27 13:21:00,CONFIRMED_EXPIRED_UNFAILED,1.571413098664519,462.95,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 11:30:00,,EXPERIMENT_V2_1:DELHIVERY:13:2026-07-27T11:18:00:DOWN,DOWN,2026-07-27 13:18:00,2026-07-27 11:18:00,,461.7,0.7996542035876353,461.7,True,2.866411183559626,0.005623626292920841,2.596428259441552,0.9058115159239652,462.75,PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 11:18:00,464.29642825944154,False,1.048783310102819,0.0020520574576087885,0.9499999999999886,True,AUCTION_STATE_MEMORY,9.218253304588071,0.01803650502214067,8.350000000000023,0.0041041149152177,0.008100226806350579,0.005184145156064444,0.004752133059725648,,BUY,13,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,DELHIVERY
PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 13:42:00,,,,,,2026-07-27 15:15:00,REVERSAL_FAILED_WITH_ACCEPTANCE,1.968160202828922,468.3,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 14:45:00,2026-07-27 15:15:00,EXPERIMENT_V2_1:DELHIVERY:14:2026-07-27T13:42:00:UP,UP,2026-07-27 15:42:00,2026-07-27 14:15:00,2026-07-27 15:12:00,469.55,0.7996542035876353,468.95,True,4.06046648740586,0.006902512611315925,3.236933289076603,0.7971826141445651,468.65,PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 13:42:00,465.7130667109234,False,3.7632531703155845,0.0064061499039077515,3.0,True,AUCTION_STATE_MEMORY,0.25088354468769136,0.00042707666026049247,0.19999999999998863,,-0.0007473841554558315,-0.002135383301302584,-0.004591074097800507,2026-07-27 15:15:00,SELL,14,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,DELHIVERY
PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 15:18:00,,,,,,,,,,,,,EXPERIMENT_V2_1:DELHIVERY:15:2026-07-27T15:27:00:UP,UP,2026-07-27 17:27:00,2026-07-27 15:27:00,,470.95,0.7996542035876353,470.95,True,4.805233558731982,0.008022012440979944,3.7779667590795043,0.7862191739284458,469.9,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 15:27:00,467.1720332409205,False,,,,True,AUCTION_STATE_MEMORY,,,,,,,,,SELL,15,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,DELHIVERY
PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 10:51:00,,,,,,2026-07-27 11:30:00,REVERSAL_FAILED_WITH_ACCEPTANCE,1.4704250366289522,7718.5,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 10:54:00,2026-07-27 11:30:00,EXPERIMENT_V2_1:EICHERMOT:14:2026-07-27T10:51:00:UP,UP,2026-07-27 12:51:00,2026-07-27 10:51:00,2026-07-27 11:27:00,7741.0,0.6145397489539749,7741.0,True,2.9641976000034402,0.005544229603423354,42.91788136010018,14.478751807926155,7734.0,PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 10:51:00,7698.0821186399,False,8.875074433533337,0.016648312495951285,128.5,True,AUCTION_STATE_MEMORY,0.7942673617559017,0.0014899267992485588,11.5,-0.015417503400919868,0.0,0.00019433827816285547,-0.00200816220768284,2026-07-27 11:30:00,SELL,14,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,EICHERMOT
PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 11:45:00,93.0,7782.5,REVERSAL,2026-07-27 13:36:00,088d7871-8419-59e2-9c59-2b065df33abd,2026-07-27 13:48:00,CONFIRMED_EXPIRED_UNFAILED,1.9559184471657016,7811.0,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 12:03:00,,EXPERIMENT_V2_1:EICHERMOT:15:2026-07-27T11:45:00:UP,UP,2026-07-27 13:45:00,2026-07-27 11:54:00,,7847.0,0.6145397489539749,7804.5,True,4.582765269044519,0.010027514364974439,78.259735861443,17.076968002282108,7794.5,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 11:45:00,7726.240264138557,False,0.9954928765884071,0.0021764178722314684,17.0,True,AUCTION_STATE_MEMORY,3.601341877069826,0.007873511714249135,61.5,0.0010241966457559851,-0.0015362949686339778,-0.0006401229035974907,-0.0012162335168352323,,SELL,15,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,EICHERMOT
PRIOR_MOVE_EXTENDED,2026-07-27 12:00:00,,,,,,2026-07-27 12:21:00,REVERSAL_FAILED_WITH_ACCEPTANCE,1.0070866824418674,439.65,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 12:12:00,2026-07-27 12:21:00,EXPERIMENT_V2_1:EXIDEIND:23:2026-07-27T12:03:00:DOWN,DOWN,2026-07-27 14:03:00,2026-07-27 12:09:00,2026-07-27 12:18:00,438.9,0.8424408014571924,439.05,True,2.9535880482670787,0.0052524659682812525,2.306095183373884,0.78077753081609,439.2,PRIOR_MOVE_EXTENDED,2026-07-27 12:03:00,441.3560951833739,False,21.132780271934504,0.037529853292391675,16.5,True,AUCTION_STATE_MEMORY,0.32019364048385607,0.0005686341407938133,0.25,-0.0011372682815876266,-0.002501990219492701,-0.0014784487660638628,-0.0026157170476514896,2026-07-27 12:21:00,BUY,23,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,EXIDEIND
CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 12:24:00,,,,,,2026-07-27 13:36:00,REVERSAL_FAILED_WITH_ACCEPTANCE,2.5698394574469052,438.55,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 13:03:00,2026-07-27 13:36:00,EXPERIMENT_V2_1:EXIDEIND:24:2026-07-27T12:33:00:DOWN,DOWN,2026-07-27 14:33:00,2026-07-27 12:57:00,2026-07-27 13:33:00,436.55,0.8424408014571924,438.05,True,4.343395967371959,0.007193656819101472,3.1511813696074,0.7255109580796689,438.5,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 12:33:00,441.2011813696074,False,21.226419571610315,0.03511572226656033,15.400000000000034,True,AUCTION_STATE_MEMORY,1.860757559848905,0.0030783263025879965,1.349999999999966,-0.006954737202143453,0.0013681450233723996,-0.0010261087675293322,-0.004332459240679589,2026-07-27 13:36:00,BUY,24,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,EXIDEIND
CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED,2026-07-27 13:39:00,,,,,,2026-07-27 14:45:00,REVERSAL_FAILED_WITH_ACCEPTANCE,2.0545962060522474,436.6,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 13:54:00,2026-07-27 14:45:00,EXPERIMENT_V2_1:EXIDEIND:25:2026-07-27T13:48:00:DOWN,DOWN,2026-07-27 15:48:00,2026-07-27 13:48:00,2026-07-27 14:30:00,434.75,0.8424408014571924,434.75,True,6.223039814468353,0.012610129503048219,5.482253801450213,0.8809607466602032,434.95,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED,2026-07-27 13:48:00,440.2322538014502,False,15.267422584933705,0.030806229958772434,13.450000000000045,True,AUCTION_STATE_MEMORY,0.34053730672709304,0.0006871278057717693,0.2999999999999545,-0.009619789280806333,-0.0025194686211635884,-0.00011452130096200496,-0.0016032982134678091,2026-07-27 14:45:00,BUY,25,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,EXIDEIND
CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 14:57:00,,,,,,,,1.6924623988983467,428.0,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 15:21:00,,EXPERIMENT_V2_1:EXIDEIND:26:2026-07-27T14:57:00:DOWN,DOWN,2026-07-27 16:57:00,2026-07-27 15:18:00,,425.3,0.8424408014571924,431.65,True,9.3212245931162,0.01752822677655644,7.566059088100587,0.8117022621349756,432.25,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 14:57:00,439.21605908810056,False,2.463957652082317,0.004672897196261682,2.0,True,AUCTION_STATE_MEMORY,2.463957652082317,0.004672897196261682,2.0,,,,,,BUY,26,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,EXIDEIND
CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 10:18:00,,,,,,2026-07-27 12:21:00,CONFIRMED_EXPIRED_UNFAILED,2.0869119777055296,17389.0,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 11:39:00,,EXPERIMENT_V2_1:FORCEMOT:14:2026-07-27T10:18:00:DOWN,DOWN,2026-07-27 12:18:00,2026-07-27 11:36:00,,17300.0,1.3341660043147496,17585.0,True,2.3329131422496205,0.005152095189000633,90.59959389857613,38.835390935819945,17589.0,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 10:18:00,17675.599593898576,True,3.8367065815364145,0.008568635344183104,149.0,True,AUCTION_STATE_MEMORY,4.145703084747401,0.009258726781298523,161.0,0.0006900914371154177,0.0029328886077405257,0.005808269595721433,0.00529070101788487,,BUY,14,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,FORCEMOT
CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 14:36:00,,,,,,,,2.5253634243956693,17310.0,LOCAL_RESISTANCE_BREAK_AFTER_EXHAUSTION,2026-07-27 14:51:00,,EXPERIMENT_V2_1:FORCEMOT:15:2026-07-27T14:36:00:DOWN,DOWN,2026-07-27 16:36:00,2026-07-27 14:39:00,2026-07-27 15:24:00,17250.0,1.3341660043147496,17261.0,True,8.32994021671866,0.010604542956278135,183.04501596831687,21.974349299762707,17273.0,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 14:36:00,17444.045015968317,True,3.1855323243066818,0.004043905257076834,70.0,True,AUCTION_STATE_MEMORY,0.0,0.0,0.0,,-0.00011554015020219527,-0.002657423454650491,-0.0028885037550548816,,BUY,15,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,FORCEMOT
PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 15:27:00,,,,,,,,,,,,,EXPERIMENT_V2_1:GLENMARK:102:2026-07-27T15:27:00:DOWN,DOWN,2026-07-27 17:27:00,2026-07-27 15:27:00,,2183.1,-0.03612553623843675,2183.1,True,4.848193224982224,0.008138484847308934,17.767126270160134,3.664690214616039,2199.0,PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 15:27:00,2200.86712627016,False,,,,True,AUCTION_STATE_MEMORY,,,,,,,,,BUY,102,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,GLENMARK
PRIOR_MOVE_EXTENDED,2026-07-27 09:36:00,,,,,,2026-07-27 11:39:00,CONFIRMED_EXPIRED_UNFAILED,2.7002134685834913,4188.1,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 09:45:00,,EXPERIMENT_V2_1:GVT&D:1:2026-07-27T09:36:00:DOWN,DOWN,2026-07-27 11:36:00,2026-07-27 09:39:00,,4135.0,0.2140309155766944,4173.1,True,1.3603263085725374,0.005093692167752496,21.256486785247944,15.626020500591142,4173.1,PRIOR_MOVE_EXTENDED,2026-07-27 09:36:00,4194.356486785248,False,2.3038495308922764,0.00859578329075237,36.0,True,AUCTION_STATE_MEMORY,9.618571791475208,0.035887395238890965,150.29999999999927,0.016188725197583454,-0.005276855853489736,-0.0005252978677683741,-0.0005014206919606417,,BUY,1,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,GVT&D
PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 11:42:00,,,,,,2026-07-27 12:09:00,REVERSAL_FAILED_WITH_ACCEPTANCE,1.1306155975986862,4255.7,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 11:54:00,2026-07-27 12:09:00,EXPERIMENT_V2_1:GVT&D:2:2026-07-27T11:51:00:UP,UP,2026-07-27 13:51:00,2026-07-27 11:51:00,2026-07-27 12:03:00,4269.8,0.2140309155766944,4269.8,True,3.892084880235862,0.011604239643115221,49.54778242817338,12.730396163706162,4264.1,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 11:51:00,4220.252217571827,False,6.496262876388257,0.01943276076791123,82.69999999999982,True,AUCTION_STATE_MEMORY,5.69503093758343,0.01703597528021242,72.5,-0.012265902201752901,-0.003289705571351364,-0.005169537326409287,-0.00453509410907728,2026-07-27 12:09:00,SELL,2,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,GVT&D
PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,2026-07-27 12:03:00,96.0,4248.3,REVERSAL,2026-07-27 14:21:00,0e26688f-7410-5657-bfe0-8d9f39181926,2026-07-27 14:24:00,CONFIRMED_EXPIRED_UNFAILED,1.9332882259048676,4304.4,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 12:45:00,,EXPERIMENT_V2_1:GVT&D:3:2026-07-27T12:21:00:UP,UP,2026-07-27 14:21:00,2026-07-27 12:42:00,,4333.2,0.2140309155766944,4281.1,True,5.680865948718862,0.01346041475183671,57.62538159408814,10.143767185191846,4275.0,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,2026-07-27 12:21:00,4223.474618405912,False,1.764630405371632,0.0041585354520956574,17.900000000000546,True,AUCTION_STATE_MEMORY,11.948223750337148,0.028157234457764108,121.19999999999982,0.00392621503577726,-0.0008131214571136512,0.00048787287426806396,-0.0007201932905864613,,SELL,3,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,GVT&D
